intaketime,dispatchtime,traveltime,totalresponsetime,time_on_scene,totaltime
0,5.6,2,8.9,11,19.9
0,0,8.9,8.9,16.3,25.2
1.5,0.8,6.6,8.9,2.4,11.3
2,0.9,4.8,8.9,16.5,25.4
2.3,1.9,0.1,8.9,297.1,305.9
0.8,6,2,8.9,35.5,44.4
1.6,3.8,3.3,8.9,37.6,46.5
2,0.4,3.2,8.9,62.4,71.3
2.2,0.6,4.6,8.9,96.2,105.2
1.6,3.4,3.1,8.9,12.2,21
1,-0.3,6.6,8.9,73.9,82.8
2.8,-0.7,5.2,8.9,102.3,111.2
2,-0.9,5.8,8.9,28,36.9
2.8,3.4,2.6,8.9,58.5,67.4
1.4,0.4,7,8.9,114.5,123.3
0.5,-0.3,6.1,8.9,11.4,20.3
1.3,0.6,6.9,8.9,54.4,63.3
0.7,-0.4,6.4,8.9,212.4,221.3
1.1,1.2,5.4,8.9,19.5,28.3
1.4,1.2,5.3,8.9,24.5,33.4
0,0,8.9,8.9,13.5,22.5
1.7,2.8,4.3,8.9,88.6,97.5
1.4,-1.4,5.7,8.9,21.1,30
1.3,0.2,7,8.9,8.7,17.6
2.1,-1.6,5.1,8.9,19.7,28.6
1.1,1.4,4.4,8.9,1.3,10.2
0.7,4.9,1.1,8.9,7.7,16.7
1.2,1,5.9,8.9,19.5,28.4
1.3,-1,6.3,8.9,12.7,21.6
2.6,0.2,4.2,8.9,11.5,20.4
4.2,2.4,2.2,8.8,12.6,21.5
2,1,5.9,8.8,83.6,92.4
0.8,2.2,0,8.8,123.3,132.1
0.5,-0.2,6.3,8.8,136.1,144.9
3.3,-3.6,3.7,8.8,90.4,99.2
2.8,4.6,1.4,8.8,17.4,26.2
0,3.9,4.4,8.8,32.4,41.2
0,2,6.7,8.8,37,45.8
1,4.3,3.4,8.8,5.4,14.1
1.9,2.3,3,8.8,16.4,25.2
0.5,2,5.6,8.8,77.3,86.2
2.6,1.4,4.8,8.8,168.2,177
1.1,1.8,5.4,8.8,41,49.8
1.9,3.7,2.2,8.8,8.7,17.6
1.4,-0.5,5.1,8.8,32.3,41
0.8,0.2,7.2,8.8,39.2,48
0.7,5.3,2,8.8,3.6,12.4
0.9,1.8,5,8.8,10.9,19.7
1.8,0.6,6.3,8.8,3.5,12.3
1.1,2.5,3.7,8.8,6.3,15
1,0.5,4.1,8.8,89.2,97.9
1.4,5.6,1.2,8.8,7.1,15.9
2.6,5.9,0,8.8,43.3,52.1
1,1.7,6.2,8.8,15.3,24.1
2.2,3.1,3.5,8.8,32.4,41.3
0,3.1,5.7,8.8,164.9,173.7
0.8,0.8,6.1,8.8,102,110.8
1,0.7,6,8.8,26.1,34.9
0,0,8.8,8.8,48.6,57.3
0,4.1,4.8,8.8,58.9,67.7
1.5,1.5,4.2,8.8,1,9.7
0,1.2,7.6,8.8,49.5,58.3
1.4,1.5,5.3,8.8,19.4,28.3
0,0.2,8.6,8.8,9.4,18.2
0,1.4,6.8,8.8,30.5,39.3
2.9,-0.1,5.5,8.8,209.2,218.1
1.4,2.5,5,8.8,1.4,10.2
1.6,7.2,0.1,8.8,25.4,34.3
1.3,-0.2,5.8,8.8,87.8,96.6
0.2,-8.3,8.5,8.8,0.6,9.4
0.6,-1.2,8.2,8.8,128.8,137.6
3,2.3,3.4,8.8,8.9,17.8
0.5,1.9,6.2,8.8,19,27.8
1,2.8,0.7,8.8,39.5,48.3
0,3.7,4.9,8.8,24.6,33.3
0.9,1.2,6.3,8.8,8.2,17
2.3,1.5,5.1,8.8,17.1,26
0.9,0.3,6.9,8.8,33.4,42.2
0.9,3.9,3,8.8,7.7,16.5
0,0.8,7.7,8.8,13.7,22.4
1.9,-1.1,6,8.8,9.4,18.1
1.2,1.3,5.7,8.8,4.3,13.2
1.7,0.7,6,8.8,5.5,14.2
0,2.8,6,8.8,177.4,186.2
0.8,1,3.2,8.8,58.2,67
0.8,1.4,6.7,8.8,35.2,44.1
2.5,2.9,2.7,8.8,33.1,41.9
1.2,0.3,5.4,8.8,40.1,48.9
3,1.4,3.4,8.8,65.2,74
1.6,1.8,2.4,8.8,7.2,16
1.5,1.5,5.8,8.8,16.1,24.9
3.8,0.2,4.6,8.8,37.5,46.2
2.1,0.1,6.1,8.8,65.3,74.1
1.2,0.3,6.7,8.8,44.2,52.9
1.4,-0.4,6.6,8.8,84.3,93
0.6,3.5,4,8.8,6.7,15.4
2,1.4,5.4,8.8,185.3,194.1
0.9,0.7,6.2,8.8,33.2,42
0,5,3.8,8.8,18.6,27.4
1.6,2.1,5.1,8.8,33.7,42.5
0.9,0.1,7.8,8.8,31.1,39.9
3,1.2,4.6,8.8,48.5,57.3
1.1,2.1,3.5,8.8,7.9,16.7
0,5.6,0,8.8,36.4,45.3
1.8,3.3,3.1,8.8,16.7,25.5
3,5,0,8.8,12.1,20.9
1.4,1.1,4.2,8.8,20.3,29
1.1,2.2,3.6,8.8,30.3,39.1
1.1,2,5.3,8.8,10.6,19.4
2.3,1.6,4,8.8,5.6,14.3
2.5,4.2,2.1,8.8,4.5,13.3
2.1,0.5,5.9,8.8,56.3,65.1
0.7,0.5,5.2,8.8,11.3,20.1
2.1,3.6,2.4,8.8,10.7,19.5
0.8,-2.2,6.8,8.8,65.1,73.9
0.4,4.7,3.2,8.8,4,12.7
2.7,2.1,3.5,8.8,429,437.8
2.1,-0.7,3.9,8.8,13.4,22.2
2.5,5.3,0.8,8.8,27.3,36.1
0.8,-3.1,5.8,8.8,66.1,74.9
0.9,4.1,3.8,8.8,68.3,77.1
0.8,5.4,2.6,8.8,8.2,17
1.6,3.1,3.8,8.8,2.8,11.6
2.4,-0.3,3.5,8.8,15.4,24.1
0,6.9,0,8.8,116.6,125.4
0.6,2,0,8.8,67.6,76.4
0.9,4.6,3.3,8.8,19.4,28.2
2.1,1.4,4.9,8.8,10.5,19.3
1.4,3.6,3.6,8.8,5.2,14
0.9,-0.5,7,8.8,61.8,70.6
1.4,2.2,4.7,8.8,14.1,22.8
1.2,3,3.7,8.8,50.5,59.2
1.6,-0.8,5.3,8.8,21.2,30
2.5,-0.5,5.2,8.8,92.5,101.3
1.6,0,6.5,8.8,271.8,280.6
2.7,-0.6,5.2,8.8,11.2,20
1,2.1,5,8.8,14.3,23.2
1.6,1.4,5.8,8.8,7.1,15.9
0.6,0.3,7.7,8.7,84.6,93.2
1.1,3,4.6,8.7,39.3,48
1.3,-0.4,6.6,8.7,6.8,15.5
1.5,1.5,4.9,8.7,8.1,16.8
0.9,1.1,5.9,8.7,12.7,21.4
1.3,0.8,6.4,8.7,71.2,80
0.6,-0.1,2.4,8.7,11.4,20.1
0.8,0.3,6.9,8.7,15.4,24.1
2.2,1.1,4.9,8.7,7.3,16
1.1,-1.6,7,8.7,31.6,40.3
1.3,2.5,4.8,8.7,28.7,37.3
1.1,1.9,4.8,8.7,83.4,92.1
1.9,0.1,5.9,8.7,14.7,23.4
1.2,1.5,5.5,8.7,24.7,33.4
1.5,2,4.6,8.7,14.5,23.2
1.5,4.1,3.1,8.7,13.1,21.8
1,-7.1,6.5,8.7,42.2,51
0,5.9,2.8,8.7,95.8,104.5
0.8,0.7,5.3,8.7,32,40.7
1.6,6.1,0,8.7,23,31.7
0.9,-1.7,7,8.7,69.2,77.9
0.7,3.7,1.2,8.7,315.2,323.9
0.7,2,5.5,8.7,22.7,31.5
1.7,1.9,5.2,8.7,15.9,24.6
1.6,-0.1,6.2,8.7,59.5,68.2
1,-0.1,7.6,8.7,28.9,37.6
0.6,0.9,6,8.7,63.8,72.5
2,1.2,5.3,8.7,2.7,11.4
0.6,-0.3,7.4,8.7,24,32.7
1.8,2,4.4,8.7,16.7,25.4
1.3,3.2,4.1,8.7,12.2,21
0.9,1.1,5.1,8.7,11.1,19.7
1,0.2,1.8,8.7,153.8,162.5
2.6,1.9,3.6,8.7,7.5,16.2
1.1,0.7,6.2,8.7,52.4,61.1
2.3,2.3,3.2,8.7,32.1,40.8
0.5,1.1,6.7,8.7,54.2,62.8
0.7,0.6,5.5,8.7,23.8,32.5
1.2,1,2.8,8.7,12.1,20.8
1.5,0.7,6.2,8.7,34.5,43.2
0.8,-3.1,7,8.7,126.2,134.8
1,-1.7,7,8.7,201.5,210.2
0.7,6.8,1.1,8.7,11.9,20.5
1.2,-0.9,5.7,8.7,33.8,42.5
1.8,1.4,3.9,8.7,31.5,40.1
1.8,1,5.3,8.7,53.7,62.3
0.4,2.9,4.9,8.7,45.2,53.9
0,0,8.7,8.7,9,17.7
1.5,3.6,3.3,8.7,12,20.8
0,1.9,6.8,8.7,184.3,192.9
0,3.6,5.2,8.7,473.4,482.1
0.8,0.1,6.5,8.7,34.8,43.4
2.7,1.4,4.5,8.7,50.9,59.5
0,5.1,3.6,8.7,38.5,47.2
0.9,2.9,3.5,8.7,46.9,55.6
0.6,1.6,6.3,8.7,56.2,64.9
0.6,0.9,7.1,8.7,14.3,22.9
1.7,1.5,5.4,8.7,34,42.6
1,0.3,5,8.7,28.5,37.2
1.4,-0.4,3.7,8.7,2.4,11.1
2.4,2.4,3.4,8.7,23.6,32.3
1.5,-2.1,6.3,8.7,311.9,320.6
2.6,2.7,3.2,8.7,85.7,94.4
1.8,-0.7,5,8.7,16.6,25.3
2,2.9,3,8.7,9,17.6
1.5,-0.8,6.5,8.7,239.1,247.7
1.3,-0.1,6.3,8.7,6.5,15.2
2.2,1.7,3.6,8.7,140.4,149.1
2.4,1.7,0,8.7,67.5,76.2
0.8,0.5,7.3,8.7,5.4,14.1
1.9,1.7,4.4,8.7,12.6,21.2
0.9,-0.1,7.1,8.7,46.4,55.1
0.9,-0.6,6.3,8.7,18,26.7
1.2,2.8,3.9,8.7,48.1,56.8
3,1.6,3.9,8.7,88,96.8
1.1,4.7,2.9,8.7,1.7,10.4
0,1.3,7.4,8.7,37.7,46.5
0,3.3,5.4,8.7,13.6,22.4
0.6,0.4,7.2,8.7,18.3,27.1
3.9,1.7,1.7,8.7,32.4,41
0,1.4,5.5,8.7,272.5,281.2
1.3,5,0,8.7,3.6,12.3
0.5,3.9,3.1,8.7,6.4,15.1
1.4,1.7,5.6,8.7,6.9,15.6
0,0,8.7,8.7,22.9,31.6
0,8.7,0,8.7,12.5,21.2
1,0.1,6.8,8.7,77.7,86.4
0,7.7,0.6,8.7,6.5,15.1
1,3.2,4.4,8.7,65.5,74.2
0.9,1.7,6.1,8.7,41.4,50.1
1.8,4.1,2.8,8.7,17.2,25.9
1.6,0.1,6.6,8.7,37.4,46.1
1.5,0.1,4,8.7,80,88.7
1.2,1.3,6.1,8.7,11.4,20.1
2.3,-0.5,5,8.7,13.4,22.1
0,0.1,8.6,8.7,44.9,53.6
1.5,1.4,5.2,8.7,27.4,36.1
0.9,2,5.3,8.7,95.4,104.1
0.9,0.3,7.1,8.7,19.4,28.1
0,2.2,6.5,8.7,50.6,59.3
3.5,1.7,0,8.7,24.6,33.3
2.9,5.2,0.6,8.7,195.8,204.5
0.6,3.3,4.6,8.7,41.8,50.5
1.7,-0.4,0,8.7,20.9,29.6
1.2,4.1,3.4,8.7,2.9,11.6
1,-2.9,5.9,8.7,95.3,104
1.4,-1.3,3.8,8.7,7.1,15.8
1.2,2.5,5.1,8.7,4,12.7
2.1,-3,0.1,8.7,31.9,40.5
1.3,1.2,5.1,8.7,363.6,372.3
2.6,2.5,2.9,8.7,21.5,30.2
1.3,2.2,5.2,8.7,8.7,17.4
0,3.7,5,8.7,31.2,39.9
3.1,-2.2,0,8.7,42.6,51.2
1.6,-1.6,5.7,8.7,16.9,25.6
1.5,-2.9,6.7,8.7,129.3,138
1.5,1.1,5.7,8.7,31.3,40
1.1,-0.4,4.9,8.7,10,18.7
1.3,1.3,2.1,8.6,80.4,89.1
0.4,-0.7,7.4,8.6,67.5,76.1
1.1,-0.5,6.2,8.6,11.8,20.3
0.5,-5.4,6.7,8.6,30.4,39
1.2,2.9,4.5,8.6,10.7,19.3
2.5,2.3,0.9,8.6,10,18.6
3.5,3.2,2,8.6,94.3,102.9
1.5,0.4,4.5,8.6,50.2,58.8
1.5,0.6,6.4,8.6,59.8,68.4
0.6,-0.8,5.3,8.6,8.8,17.3
2.4,0.9,4.6,8.6,126.2,134.8
1.7,3.4,3.4,8.6,25,33.7
4.5,-1.3,2.2,8.6,35.6,44.2
1.4,7.1,0,8.6,8.4,17
1.1,-1.1,6.3,8.6,13,21.6
0.8,5,2,8.6,124.3,132.9
0,0,8.6,8.6,146.5,155.1
1.5,-0.6,5.1,8.6,22.2,30.8
1.3,0,6.3,8.6,24.6,33.2
0.8,-0.1,7.4,8.6,8.7,17.3
1.4,0.7,6.3,8.6,20.6,29.2
0,0.2,7.2,8.6,137,145.6
0.7,4.4,3.4,8.6,54.5,63.1
2,1.4,5.1,8.6,23.3,31.9
0.9,0.2,6.7,8.6,28.9,37.5
1.8,1.4,5.3,8.6,15.2,23.8
0.7,2.4,5.5,8.6,5.3,13.8
0,4.1,3.8,8.6,14.8,23.4
1.6,-0.4,4,8.6,28.5,37.1
0.9,-1.2,4.9,8.6,28.6,37.1
2.3,2.2,3,8.6,123.2,131.9
1.3,-4.1,6.5,8.6,14.1,22.7
0,5.1,3.2,8.6,7.9,16.5
1.7,4,0.5,8.6,64.5,73.1
0,1,2.2,8.6,9.6,18.2
1.4,0.6,6.3,8.6,32.6,41.2
0,1.7,6.9,8.6,63.9,72.5
1.2,1.7,5.3,8.6,8.8,17.4
1.3,2.3,4.9,8.6,37.1,45.7
1.7,-0.7,6,8.6,37.8,46.4
1.2,-0.3,0,8.6,16,24.5
1.6,3,4.1,8.6,17.5,26.1
0.8,1.5,5.6,8.6,17.7,26.3
2.8,-0.7,5.1,8.6,29.3,37.9
1.2,5.3,0,8.6,11.4,20
0,1.8,5.4,8.6,423.3,431.8
1.1,2.2,5.2,8.6,16.1,24.7
1.1,-2.1,5.5,8.6,4.6,13.2
1.2,-0.2,6.7,8.6,8.9,17.5
1.4,-2.5,6.4,8.6,358.3,366.9
2.6,2.3,3.6,8.6,6.2,14.8
4.9,3.4,0.3,8.6,15.8,24.4
1.7,-3.1,5.5,8.6,8.3,17
0.8,-0.5,6.7,8.6,104.9,113.5
1.4,0.4,6.7,8.6,22.4,31
1,2.2,5.1,8.6,36.9,45.5
1.4,1.5,5.5,8.6,40.2,48.7
1.4,1.9,5.3,8.6,6.8,15.4
0.8,-7.7,7.8,8.6,5.2,13.8
1.2,-0.4,6.4,8.6,3.6,12.1
1.3,2.4,4.7,8.6,14.2,22.8
3.8,1.2,3.5,8.6,27.3,35.9
0,0.7,7.7,8.6,16.8,25.4
0.6,3.2,3.5,8.6,247.3,255.8
1.1,1.1,6,8.6,15.7,24.3
8.6,-0.1,0,8.6,33,41.5
3.3,0.6,1.6,8.6,21.3,29.8
0.3,0.3,7.7,8.6,29.5,38.2
1.2,-0.4,5.1,8.6,45.6,54.2
2.5,4.2,1.9,8.6,12.8,21.4
6.2,2,0.2,8.6,136.6,145.2
1.6,-0.7,0.3,8.6,65.3,73.8
2.8,0.5,5,8.6,102.5,111.2
1.1,0.1,7,8.6,10,18.6
7.6,-1.2,1,8.6,1.2,9.8
1.2,3,2.7,8.6,6.5,15
1.8,-7.4,5.7,8.6,21.4,30
2.4,0.3,1,8.6,20.8,29.4
1.2,2.6,2.4,8.6,55.3,63.8
2.3,2.2,4.2,8.6,41.6,50.2
1.8,1.7,3.9,8.6,28.5,37.1
2.6,-0.2,5.3,8.6,23.4,32.1
2.1,1.1,5.2,8.6,30.9,39.5
1.1,0.8,2.9,8.6,9.3,17.9
0.7,2.7,5.1,8.6,37.5,46
0,1,5.4,8.6,123.9,132.4
1.5,0.6,4.1,8.6,11.6,20.2
2.8,1.1,3.4,8.6,15.1,23.7
1.1,-0.2,4.3,8.6,37.1,45.7
1.4,2.4,3.7,8.6,6.8,15.3
1.9,-0.3,5.6,8.6,23.1,31.8
1,1.8,1.8,8.6,130.1,138.7
1.2,1.7,4.8,8.6,10.9,19.5
1.5,2,3.1,8.6,11.3,19.9
1.8,0.5,5.6,8.6,30,38.5
2.3,1.1,3.4,8.6,37.9,46.5
1.7,0.3,6.6,8.6,11.1,19.7
1.6,-0.6,5.4,8.6,19.9,28.5
1.2,-0.5,6.4,8.6,96.9,105.5
2.4,0.9,5.3,8.6,31.3,39.8
1.5,-2.1,6.5,8.6,13.4,22
1.2,0.3,7.1,8.6,12.9,21.5
0.9,2.2,0,8.6,24.2,32.7
2.4,-1.8,2.4,8.6,105.5,114.1
0.5,1.4,5.7,8.6,74.2,82.9
1.2,3.6,3.8,8.6,80.5,89
0.9,2.6,4.8,8.5,19,27.5
0.8,4.1,3.6,8.5,14,22.5
2.8,4.3,1.4,8.5,16.1,24.6
0.6,0.1,7.8,8.5,0.3,8.8
1.5,3.8,3.2,8.5,5,13.5
0.4,3.4,4.5,8.5,129.8,138.3
3.2,2,2.4,8.5,11.4,19.9
1.3,1.8,4.1,8.5,14.4,22.9
2,-6.4,5.6,8.5,7,15.5
1.3,-0.8,4.5,8.5,27.5,36
0.8,0.7,6.7,8.5,15.3,23.8
1.4,1.2,3.9,8.5,149.3,157.8
1,2,5.4,8.5,49.1,57.6
1.9,-0.8,5.2,8.5,71.3,79.8
1.8,-0.8,5.3,8.5,22.4,30.8
0,2.6,3.6,8.5,12.4,20.9
1.8,0.3,5.7,8.5,30.7,39.2
2.3,2.5,3.2,8.5,29.4,37.9
3.6,2.4,2.4,8.5,11.5,20
1,1.4,5.8,8.5,69.8,78.3
0,1.3,7.1,8.5,24.5,32.9
1.5,-0.3,0,8.5,67.3,75.8
1,2.7,2.9,8.5,45.3,53.8
1.7,4.8,2,8.5,20.4,28.9
1.5,0.9,4.9,8.5,11.3,19.8
1.8,4.8,1.7,8.5,2.8,11.4
1.4,2.2,4.4,8.5,21.3,29.7
1.2,1,2.9,8.5,38.1,46.7
2,0.6,5,8.5,8.2,16.7
0.8,2.8,4.2,8.5,9,17.5
1.5,-2.9,5.7,8.5,31.8,40.2
0,0,8.5,8.5,29.3,37.8
1.9,2.9,3.4,8.5,1.5,10
0.9,0.5,6.9,8.5,12.2,20.7
1.8,-0.4,6.2,8.5,154.4,162.9
2,3.3,3.1,8.5,34.2,42.7
0.7,0.1,6,8.5,3.9,12.4
1.2,4,0,8.5,266,274.6
2.7,-1.1,4.5,8.5,143.5,152
1,3.3,0,8.5,12.2,20.7
1.4,0,6.5,8.5,6.4,14.9
0.5,1.4,5.4,8.5,7.6,16.1
1.1,3.1,4.2,8.5,20.2,28.7
2.3,2.6,2.2,8.5,10.2,18.7
1.1,-0.5,6.5,8.5,20.2,28.7
2,1.1,5.4,8.5,33.9,42.4
0.7,1.6,6,8.5,8.7,17.2
0,0.1,8.3,8.5,29.5,38
0.6,3.2,3.5,8.5,53,61.5
0,1.4,7.1,8.5,13.5,21.9
1.8,5.7,0,8.5,21.6,30.2
2.7,0.5,4.4,8.5,44.8,53.3
1.2,2.2,0.5,8.5,20,28.6
1,0.7,6.7,8.5,13.3,21.7
0.3,-0.9,8.2,8.5,295.3,303.8
1.8,5.2,1,8.5,6.9,15.4
1.5,-0.4,5.4,8.5,9.7,18.1
2.1,0.4,5.5,8.5,17.2,25.7
1.4,0.7,5.7,8.5,12.7,21.2
2.5,3.8,1.6,8.5,13.5,22
2.2,4.2,2.1,8.5,87.1,95.6
0,5.8,2.7,8.5,10,18.5
1,5,2.5,8.5,39.3,47.8
3.2,3.3,1.9,8.5,8.9,17.3
4.4,1.6,2.4,8.5,16.4,24.9
0.9,3,4.6,8.5,29.8,38.3
1.3,-2.6,6.4,8.5,9.2,17.6
2.2,0.9,4.9,8.5,14.9,23.4
0.9,0.2,6.9,8.5,8.8,17.3
2.1,1.1,5.1,8.5,26.6,35.2
2.3,1,3.8,8.5,68.8,77.3
2.4,1.4,3.2,8.5,51.4,59.9
2.6,1.9,3.9,8.5,144.7,153.2
2.8,1.1,4.5,8.5,8.5,17
1.7,1.4,5.4,8.5,9.4,17.8
2.1,-0.4,2.1,8.5,14.1,22.6
1.4,0,5.8,8.5,,
4.6,0.6,3.2,8.5,23.9,32.3
3.5,0.8,3.8,8.5,358.7,367.2
1.8,1.2,5.3,8.5,20.8,29.3
0,2.2,6.2,8.5,84.9,93.4
4.4,-1,3.8,8.5,97.7,106.2
1.9,5.4,1.3,8.5,5.3,13.9
1.5,-0.8,6.2,8.5,24.1,32.6
0,0.4,7.6,8.5,76.6,85.1
0.8,-0.7,5.9,8.5,21.9,30.4
2.3,0.9,4.8,8.5,48.5,56.9
1,3.1,3.4,8.5,8.6,17.2
0.9,6.3,0.6,8.5,32,40.5
1.8,0.1,5.4,8.5,158.8,167.3
0,3.1,5.4,8.5,3.1,11.6
0.3,0.9,7.4,8.5,28,36.5
0.6,0.7,6.6,8.5,6.8,15.3
1.3,0.3,6,8.5,16.1,24.6
0.7,-0.7,5,8.5,14.6,23.1
0,5.6,2.9,8.5,29.1,37.6
1.6,0.2,2,8.5,62.6,71.1
1.3,-0.3,1.1,8.5,27,35.5
2.3,0.5,5.3,8.5,4.3,12.7
3.5,0.5,4.2,8.5,21.1,29.6
0.8,-0.1,6.5,8.5,24.2,32.8
3.5,-4.1,5,8.5,4.2,12.6
3.2,1.9,3.3,8.5,32.6,41.1
0.6,-1.7,5.4,8.5,188,196.5
1.3,-0.6,6.1,8.5,51,59.4
0.9,-0.9,5.6,8.5,68.3,76.8
0,0,8.5,8.5,20.3,28.8
1.4,4.3,2.6,8.5,11.4,19.9
0.9,1.7,5.1,8.5,12.7,21.2
1.2,5,2.3,8.5,19.1,27.5
1.4,1.4,4.7,8.4,53.5,61.8
0.8,-1,7,8.4,23,31.5
1.6,2.8,4,8.4,15.2,23.7
3,5.3,0.1,8.4,9.5,18
1.4,0.6,5.7,8.4,4.9,13.2
0.8,1.4,4.1,8.4,9.7,18.1
1.1,1.9,5.4,8.4,10,18.3
0.7,0.3,7.3,8.4,18.7,27.1
0.7,3.3,0.6,8.4,119.9,128.3
1.1,2.8,3.2,8.4,0.9,9.3
0.5,1.2,4.1,8.4,25.4,33.7
1.3,1.9,5.1,8.4,22.4,30.8
1,1.1,5.3,8.4,92.6,101
1.6,3,3.6,8.4,25.5,34
0.7,1.2,6.2,8.4,7.5,15.8
1.2,-0.1,6.7,8.4,28.6,37
3.5,-0.3,2.3,8.4,66.4,74.8
3.3,0.3,4.6,8.4,14.8,23.2
2.3,0.9,4.3,8.4,28.4,36.7
1,0.2,6.7,8.4,46,54.4
1.9,1.1,4.6,8.4,28.9,37.3
2.1,-0.7,4.5,8.4,52.8,61.2
1.9,1.2,3.4,8.4,14,22.3
2.3,0.2,4.7,8.4,3.1,11.5
0,0.9,7.3,8.4,157.8,166.2
2.8,-1.8,3.4,8.4,17.2,25.6
1.2,1.5,5.6,8.4,74.8,83.2
0.9,5.7,1.8,8.4,34.1,42.5
1.9,0.6,5,8.4,27.1,35.4
0.7,-3.9,7,8.4,161.7,170.1
1,1.8,5.5,8.4,19.2,27.6
0.7,3.5,3.4,8.4,21.1,29.4
0,1.8,6.4,8.4,312,320.4
0,0,8.4,8.4,144.8,153.2
2.5,2.5,2.7,8.4,73.1,81.5
